Model type,Regularization,Iteration,Accuracy,L0 Precision,L1 Precision,L0 Recall,L1 Recall,L0 F1,L1 F1,
All Data,1.0E-6,6,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,1.0E-6,7,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,1.0E-6,8,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,1.0E-6,9,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,1.0E-6,10,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,1.0E-6,11,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,1.0E-6,12,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,1.0E-6,13,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,1.0E-6,14,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,1.0E-6,15,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,1.0E-6,16,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,1.0E-6,17,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,1.0E-6,18,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,1.0E-6,19,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,1.0E-6,20,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,1.0E-6,21,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,1.0E-6,22,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,1.0E-6,23,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,1.0E-6,24,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,2.0E-6,0,0.65,0.65,0.0,1.0,0.0,0.787878787878788,0.0,
All Data,2.0E-6,1,0.7,1.0,0.5384615384615384,0.5384615384615384,1.0,0.7000000000000001,0.7000000000000001,
All Data,2.0E-6,2,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,2.0E-6,3,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,2.0E-6,4,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,2.0E-6,5,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,2.0E-6,6,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,2.0E-6,7,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,2.0E-6,8,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,2.0E-6,9,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,2.0E-6,10,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,2.0E-6,11,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,2.0E-6,12,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,2.0E-6,13,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,2.0E-6,14,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,2.0E-6,15,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,2.0E-6,16,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,2.0E-6,17,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,2.0E-6,18,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,2.0E-6,19,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,2.0E-6,20,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,2.0E-6,21,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,2.0E-6,22,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,2.0E-6,23,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,2.0E-6,24,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,4.0E-6,0,0.65,0.65,0.0,1.0,0.0,0.787878787878788,0.0,
All Data,4.0E-6,1,0.7,1.0,0.5384615384615384,0.5384615384615384,1.0,0.7000000000000001,0.7000000000000001,
All Data,4.0E-6,2,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,4.0E-6,3,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,4.0E-6,4,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,4.0E-6,5,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,4.0E-6,6,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,4.0E-6,7,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,4.0E-6,8,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,4.0E-6,9,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,4.0E-6,10,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,4.0E-6,11,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,4.0E-6,12,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,4.0E-6,13,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,4.0E-6,14,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,4.0E-6,15,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,4.0E-6,16,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,4.0E-6,17,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,4.0E-6,18,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,4.0E-6,19,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,4.0E-6,20,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,4.0E-6,21,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,4.0E-6,22,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,4.0E-6,23,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,4.0E-6,24,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,8.0E-6,0,0.65,0.65,0.0,1.0,0.0,0.787878787878788,0.0,
All Data,8.0E-6,1,0.7,1.0,0.5384615384615384,0.5384615384615384,1.0,0.7000000000000001,0.7000000000000001,
All Data,8.0E-6,2,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,8.0E-6,3,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,8.0E-6,4,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,8.0E-6,5,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,8.0E-6,6,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,8.0E-6,7,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,8.0E-6,8,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,8.0E-6,9,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,8.0E-6,10,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,8.0E-6,11,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,8.0E-6,12,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,8.0E-6,13,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,8.0E-6,14,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,8.0E-6,15,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,8.0E-6,16,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,8.0E-6,17,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,8.0E-6,18,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,8.0E-6,19,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,8.0E-6,20,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,8.0E-6,21,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,8.0E-6,22,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,8.0E-6,23,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,8.0E-6,24,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,1.0E-5,0,0.65,0.65,0.0,1.0,0.0,0.787878787878788,0.0,
All Data,1.0E-5,1,0.7,1.0,0.5384615384615384,0.5384615384615384,1.0,0.7000000000000001,0.7000000000000001,
All Data,1.0E-5,2,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,1.0E-5,3,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,1.0E-5,4,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,1.0E-5,5,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,1.0E-5,6,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,1.0E-5,7,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,1.0E-5,8,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,1.0E-5,9,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,1.0E-5,10,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,1.0E-5,11,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,1.0E-5,12,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,1.0E-5,13,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,1.0E-5,14,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,1.0E-5,15,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,1.0E-5,16,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,1.0E-5,17,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,1.0E-5,18,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,1.0E-5,19,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,1.0E-5,20,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,1.0E-5,21,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,1.0E-5,22,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,1.0E-5,23,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,1.0E-5,24,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,2.0E-5,0,0.65,0.65,0.0,1.0,0.0,0.787878787878788,0.0,
All Data,2.0E-5,1,0.7,1.0,0.5384615384615384,0.5384615384615384,1.0,0.7000000000000001,0.7000000000000001,
All Data,2.0E-5,2,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,2.0E-5,3,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,2.0E-5,4,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,2.0E-5,5,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,2.0E-5,6,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,2.0E-5,7,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,2.0E-5,8,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,2.0E-5,9,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,2.0E-5,10,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,2.0E-5,11,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,2.0E-5,12,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,2.0E-5,13,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,2.0E-5,14,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,2.0E-5,15,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,2.0E-5,16,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,2.0E-5,17,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,2.0E-5,18,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,2.0E-5,19,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,2.0E-5,20,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,2.0E-5,21,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,2.0E-5,22,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,2.0E-5,23,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,2.0E-5,24,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,4.0E-5,0,0.65,0.65,0.0,1.0,0.0,0.787878787878788,0.0,
All Data,4.0E-5,1,0.7,1.0,0.5384615384615384,0.5384615384615384,1.0,0.7000000000000001,0.7000000000000001,
All Data,4.0E-5,2,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,4.0E-5,3,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,4.0E-5,4,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,4.0E-5,5,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,4.0E-5,6,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,4.0E-5,7,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,4.0E-5,8,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,4.0E-5,9,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,4.0E-5,10,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,4.0E-5,11,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,4.0E-5,12,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,4.0E-5,13,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,4.0E-5,14,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,4.0E-5,15,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,4.0E-5,16,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,4.0E-5,17,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,4.0E-5,18,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,4.0E-5,19,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,4.0E-5,20,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,4.0E-5,21,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,4.0E-5,22,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,4.0E-5,23,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,4.0E-5,24,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,8.0E-5,0,0.65,0.65,0.0,1.0,0.0,0.787878787878788,0.0,
All Data,8.0E-5,1,0.7,1.0,0.5384615384615384,0.5384615384615384,1.0,0.7000000000000001,0.7000000000000001,
All Data,8.0E-5,2,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,8.0E-5,3,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,8.0E-5,4,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,8.0E-5,5,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,8.0E-5,6,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,8.0E-5,7,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,8.0E-5,8,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,8.0E-5,9,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,8.0E-5,10,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,8.0E-5,11,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,8.0E-5,12,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,8.0E-5,13,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,8.0E-5,14,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,8.0E-5,15,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,8.0E-5,16,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,8.0E-5,17,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,8.0E-5,18,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,8.0E-5,19,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,8.0E-5,20,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,8.0E-5,21,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,8.0E-5,22,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,8.0E-5,23,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,8.0E-5,24,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,1.6E-4,0,0.65,0.65,0.0,1.0,0.0,0.787878787878788,0.0,
All Data,1.6E-4,1,0.7,1.0,0.5384615384615384,0.5384615384615384,1.0,0.7000000000000001,0.7000000000000001,
All Data,1.6E-4,2,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,1.6E-4,3,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,1.6E-4,4,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,1.6E-4,5,0.7,0.8181818181818182,0.5555555555555556,0.6923076923076923,0.7142857142857143,0.7500000000000001,0.6250000000000001,
All Data,1.6E-4,6,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,1.6E-4,7,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,1.6E-4,8,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
All Data,1.6E-4,9,0.75,0.8333333333333334,0.625,0.7692307692307693,0.7142857142857143,0.8,0.6666666666666666,
