"Model type","Regularization","Iteration","Accuracy","Precision (Label: 0)","Precision (Label: 1)","Recall (Label: 0)","Recall (Label: 1)","F1 (Label: 0)","F1 (Label: 1)"
"All data","2.0E-5","9","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","2.0E-5","10","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","2.0E-5","11","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","2.0E-5","12","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","2.0E-5","13","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","2.0E-5","14","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","2.0E-5","15","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","2.0E-5","16","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","2.0E-5","17","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","2.0E-5","18","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","2.0E-5","19","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","2.0E-5","20","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","2.0E-5","21","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","2.0E-5","22","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","2.0E-5","23","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","2.0E-5","24","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","2.0E-5","25","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","2.0E-5","26","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","2.0E-5","27","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","2.0E-5","28","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","2.0E-5","29","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","2.0E-5","30","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","2.0E-5","31","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","2.0E-5","32","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","2.0E-5","33","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","2.0E-5","34","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","2.0E-5","35","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","2.0E-5","36","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","2.0E-5","37","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","2.0E-5","38","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","2.0E-5","39","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","2.0E-5","40","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","2.0E-5","41","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","2.0E-5","42","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","2.0E-5","43","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","2.0E-5","44","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","2.0E-5","45","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","2.0E-5","46","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","2.0E-5","47","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","2.0E-5","48","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","2.0E-5","49","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","2.0E-5","50","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","4.0E-5","1","0.75","0.75","NaN","1.0","0.0","0.8571428571428571","NaN"
"All data","4.0E-5","2","0.75","0.75","NaN","1.0","0.0","0.8571428571428571","NaN"
"All data","4.0E-5","3","0.75","0.75","NaN","1.0","0.0","0.8571428571428571","NaN"
"All data","4.0E-5","4","0.7","0.8","0.4","0.8","0.4","0.8000000000000002","0.4000000000000001"
"All data","4.0E-5","5","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","4.0E-5","6","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","4.0E-5","7","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","4.0E-5","8","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","4.0E-5","9","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","4.0E-5","10","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","4.0E-5","11","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","4.0E-5","12","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","4.0E-5","13","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","4.0E-5","14","0.6","0.8181818181818182","0.3333333333333333","0.6","0.6","0.6923076923076923","0.42857142857142855"
"All data","4.0E-5","15","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","4.0E-5","16","0.6","0.8181818181818182","0.3333333333333333","0.6","0.6","0.6923076923076923","0.42857142857142855"
"All data","4.0E-5","17","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","4.0E-5","18","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","4.0E-5","19","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","4.0E-5","20","0.6","0.8181818181818182","0.3333333333333333","0.6","0.6","0.6923076923076923","0.42857142857142855"
"All data","4.0E-5","21","0.6","0.8181818181818182","0.3333333333333333","0.6","0.6","0.6923076923076923","0.42857142857142855"
"All data","4.0E-5","22","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","4.0E-5","23","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","4.0E-5","24","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","4.0E-5","25","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","4.0E-5","26","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","4.0E-5","27","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","4.0E-5","28","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","4.0E-5","29","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","4.0E-5","30","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","4.0E-5","31","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","4.0E-5","32","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","4.0E-5","33","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","4.0E-5","34","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","4.0E-5","35","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","4.0E-5","36","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","4.0E-5","37","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","4.0E-5","38","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","4.0E-5","39","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","4.0E-5","40","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","4.0E-5","41","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","4.0E-5","42","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","4.0E-5","43","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","4.0E-5","44","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","4.0E-5","45","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","4.0E-5","46","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","4.0E-5","47","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","4.0E-5","48","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","4.0E-5","49","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","4.0E-5","50","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","8.0E-5","1","0.75","0.75","NaN","1.0","0.0","0.8571428571428571","NaN"
"All data","8.0E-5","2","0.75","0.75","NaN","1.0","0.0","0.8571428571428571","NaN"
"All data","8.0E-5","3","0.65","0.75","0.25","0.8","0.2","0.7741935483870969","0.22222222222222224"
"All data","8.0E-5","4","0.7","0.8","0.4","0.8","0.4","0.8000000000000002","0.4000000000000001"
"All data","8.0E-5","5","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","8.0E-5","6","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","8.0E-5","7","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","8.0E-5","8","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","8.0E-5","9","0.6","0.8181818181818182","0.3333333333333333","0.6","0.6","0.6923076923076923","0.42857142857142855"
"All data","8.0E-5","10","0.6","0.8181818181818182","0.3333333333333333","0.6","0.6","0.6923076923076923","0.42857142857142855"
"All data","8.0E-5","11","0.6","0.8181818181818182","0.3333333333333333","0.6","0.6","0.6923076923076923","0.42857142857142855"
"All data","8.0E-5","12","0.6","0.8181818181818182","0.3333333333333333","0.6","0.6","0.6923076923076923","0.42857142857142855"
"All data","8.0E-5","13","0.6","0.8181818181818182","0.3333333333333333","0.6","0.6","0.6923076923076923","0.42857142857142855"
"All data","8.0E-5","14","0.6","0.8181818181818182","0.3333333333333333","0.6","0.6","0.6923076923076923","0.42857142857142855"
"All data","8.0E-5","15","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","8.0E-5","16","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","8.0E-5","17","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","8.0E-5","18","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","8.0E-5","19","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","8.0E-5","20","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","8.0E-5","21","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","8.0E-5","22","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","8.0E-5","23","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","8.0E-5","24","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","8.0E-5","25","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","8.0E-5","26","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","8.0E-5","27","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","8.0E-5","28","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","8.0E-5","29","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","8.0E-5","30","0.75","0.8571428571428571","0.5","0.8","0.6","0.8275862068965518","0.5454545454545454"
"All data","8.0E-5","31","0.75","0.8571428571428571","0.5","0.8","0.6","0.8275862068965518","0.5454545454545454"
"All data","8.0E-5","32","0.75","0.8571428571428571","0.5","0.8","0.6","0.8275862068965518","0.5454545454545454"
"All data","8.0E-5","33","0.75","0.8571428571428571","0.5","0.8","0.6","0.8275862068965518","0.5454545454545454"
"All data","8.0E-5","34","0.75","0.8571428571428571","0.5","0.8","0.6","0.8275862068965518","0.5454545454545454"
"All data","8.0E-5","35","0.75","0.8571428571428571","0.5","0.8","0.6","0.8275862068965518","0.5454545454545454"
"All data","8.0E-5","36","0.75","0.8571428571428571","0.5","0.8","0.6","0.8275862068965518","0.5454545454545454"
"All data","8.0E-5","37","0.75","0.8571428571428571","0.5","0.8","0.6","0.8275862068965518","0.5454545454545454"
"All data","8.0E-5","38","0.75","0.8571428571428571","0.5","0.8","0.6","0.8275862068965518","0.5454545454545454"
"All data","8.0E-5","39","0.75","0.8571428571428571","0.5","0.8","0.6","0.8275862068965518","0.5454545454545454"
"All data","8.0E-5","40","0.75","0.8571428571428571","0.5","0.8","0.6","0.8275862068965518","0.5454545454545454"
"All data","8.0E-5","41","0.75","0.8571428571428571","0.5","0.8","0.6","0.8275862068965518","0.5454545454545454"
"All data","8.0E-5","42","0.75","0.8571428571428571","0.5","0.8","0.6","0.8275862068965518","0.5454545454545454"
"All data","8.0E-5","43","0.75","0.8571428571428571","0.5","0.8","0.6","0.8275862068965518","0.5454545454545454"
"All data","8.0E-5","44","0.75","0.8571428571428571","0.5","0.8","0.6","0.8275862068965518","0.5454545454545454"
"All data","8.0E-5","45","0.75","0.8571428571428571","0.5","0.8","0.6","0.8275862068965518","0.5454545454545454"
"All data","8.0E-5","46","0.75","0.8571428571428571","0.5","0.8","0.6","0.8275862068965518","0.5454545454545454"
"All data","8.0E-5","47","0.75","0.8571428571428571","0.5","0.8","0.6","0.8275862068965518","0.5454545454545454"
"All data","8.0E-5","48","0.75","0.8571428571428571","0.5","0.8","0.6","0.8275862068965518","0.5454545454545454"
"All data","8.0E-5","49","0.75","0.8571428571428571","0.5","0.8","0.6","0.8275862068965518","0.5454545454545454"
"All data","8.0E-5","50","0.75","0.8571428571428571","0.5","0.8","0.6","0.8275862068965518","0.5454545454545454"
"All data","1.6E-4","1","0.75","0.75","NaN","1.0","0.0","0.8571428571428571","NaN"
"All data","1.6E-4","2","0.75","0.75","NaN","1.0","0.0","0.8571428571428571","NaN"
"All data","1.6E-4","3","0.7","0.7647058823529411","0.3333333333333333","0.8666666666666667","0.2","0.8125","0.25"
"All data","1.6E-4","4","0.65","0.7857142857142857","0.3333333333333333","0.7333333333333333","0.4","0.7586206896551724","0.3636363636363636"
"All data","1.6E-4","5","0.6","0.7692307692307693","0.2857142857142857","0.6666666666666666","0.4","0.7142857142857142","0.3333333333333333"
"All data","1.6E-4","6","0.6","0.7692307692307693","0.2857142857142857","0.6666666666666666","0.4","0.7142857142857142","0.3333333333333333"
"All data","1.6E-4","7","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","1.6E-4","8","0.6","0.8181818181818182","0.3333333333333333","0.6","0.6","0.6923076923076923","0.42857142857142855"
"All data","1.6E-4","9","0.6","0.8181818181818182","0.3333333333333333","0.6","0.6","0.6923076923076923","0.42857142857142855"
"All data","1.6E-4","10","0.6","0.8181818181818182","0.3333333333333333","0.6","0.6","0.6923076923076923","0.42857142857142855"
"All data","1.6E-4","11","0.6","0.8181818181818182","0.3333333333333333","0.6","0.6","0.6923076923076923","0.42857142857142855"
"All data","1.6E-4","12","0.6","0.8181818181818182","0.3333333333333333","0.6","0.6","0.6923076923076923","0.42857142857142855"
"All data","1.6E-4","13","0.6","0.8181818181818182","0.3333333333333333","0.6","0.6","0.6923076923076923","0.42857142857142855"
"All data","1.6E-4","14","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","1.6E-4","15","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","1.6E-4","16","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","1.6E-4","17","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","1.6E-4","18","0.6","0.7692307692307693","0.2857142857142857","0.6666666666666666","0.4","0.7142857142857142","0.3333333333333333"
"All data","1.6E-4","19","0.6","0.7692307692307693","0.2857142857142857","0.6666666666666666","0.4","0.7142857142857142","0.3333333333333333"
"All data","1.6E-4","20","0.6","0.7692307692307693","0.2857142857142857","0.6666666666666666","0.4","0.7142857142857142","0.3333333333333333"
"All data","1.6E-4","21","0.6","0.7692307692307693","0.2857142857142857","0.6666666666666666","0.4","0.7142857142857142","0.3333333333333333"
"All data","1.6E-4","22","0.6","0.7692307692307693","0.2857142857142857","0.6666666666666666","0.4","0.7142857142857142","0.3333333333333333"
"All data","1.6E-4","23","0.6","0.7692307692307693","0.2857142857142857","0.6666666666666666","0.4","0.7142857142857142","0.3333333333333333"
"All data","1.6E-4","24","0.55","0.7142857142857143","0.16666666666666666","0.6666666666666666","0.2","0.689655172413793","0.1818181818181818"
"All data","1.6E-4","25","0.55","0.7142857142857143","0.16666666666666666","0.6666666666666666","0.2","0.689655172413793","0.1818181818181818"
"All data","1.6E-4","26","0.55","0.7142857142857143","0.16666666666666666","0.6666666666666666","0.2","0.689655172413793","0.1818181818181818"
"All data","1.6E-4","27","0.55","0.7142857142857143","0.16666666666666666","0.6666666666666666","0.2","0.689655172413793","0.1818181818181818"
"All data","1.6E-4","28","0.55","0.7142857142857143","0.16666666666666666","0.6666666666666666","0.2","0.689655172413793","0.1818181818181818"
"All data","1.6E-4","29","0.55","0.7142857142857143","0.16666666666666666","0.6666666666666666","0.2","0.689655172413793","0.1818181818181818"
"All data","1.6E-4","30","0.55","0.7142857142857143","0.16666666666666666","0.6666666666666666","0.2","0.689655172413793","0.1818181818181818"
"All data","1.6E-4","31","0.55","0.7142857142857143","0.16666666666666666","0.6666666666666666","0.2","0.689655172413793","0.1818181818181818"
"All data","1.6E-4","32","0.55","0.7142857142857143","0.16666666666666666","0.6666666666666666","0.2","0.689655172413793","0.1818181818181818"
"All data","1.6E-4","33","0.55","0.7142857142857143","0.16666666666666666","0.6666666666666666","0.2","0.689655172413793","0.1818181818181818"
"All data","1.6E-4","34","0.55","0.7142857142857143","0.16666666666666666","0.6666666666666666","0.2","0.689655172413793","0.1818181818181818"
"All data","1.6E-4","35","0.55","0.7142857142857143","0.16666666666666666","0.6666666666666666","0.2","0.689655172413793","0.1818181818181818"
"All data","1.6E-4","36","0.55","0.7142857142857143","0.16666666666666666","0.6666666666666666","0.2","0.689655172413793","0.1818181818181818"
"All data","1.6E-4","37","0.55","0.7142857142857143","0.16666666666666666","0.6666666666666666","0.2","0.689655172413793","0.1818181818181818"
"All data","1.6E-4","38","0.55","0.7142857142857143","0.16666666666666666","0.6666666666666666","0.2","0.689655172413793","0.1818181818181818"
"All data","1.6E-4","39","0.55","0.7142857142857143","0.16666666666666666","0.6666666666666666","0.2","0.689655172413793","0.1818181818181818"
"All data","1.6E-4","40","0.55","0.7142857142857143","0.16666666666666666","0.6666666666666666","0.2","0.689655172413793","0.1818181818181818"
"All data","1.6E-4","41","0.55","0.7142857142857143","0.16666666666666666","0.6666666666666666","0.2","0.689655172413793","0.1818181818181818"
"All data","1.6E-4","42","0.55","0.7142857142857143","0.16666666666666666","0.6666666666666666","0.2","0.689655172413793","0.1818181818181818"
"All data","1.6E-4","43","0.55","0.7142857142857143","0.16666666666666666","0.6666666666666666","0.2","0.689655172413793","0.1818181818181818"
"All data","1.6E-4","44","0.55","0.7142857142857143","0.16666666666666666","0.6666666666666666","0.2","0.689655172413793","0.1818181818181818"
"All data","1.6E-4","45","0.55","0.7142857142857143","0.16666666666666666","0.6666666666666666","0.2","0.689655172413793","0.1818181818181818"
"All data","1.6E-4","46","0.55","0.7142857142857143","0.16666666666666666","0.6666666666666666","0.2","0.689655172413793","0.1818181818181818"
"All data","1.6E-4","47","0.55","0.7142857142857143","0.16666666666666666","0.6666666666666666","0.2","0.689655172413793","0.1818181818181818"
"All data","1.6E-4","48","0.55","0.7142857142857143","0.16666666666666666","0.6666666666666666","0.2","0.689655172413793","0.1818181818181818"
"All data","1.6E-4","49","0.55","0.7142857142857143","0.16666666666666666","0.6666666666666666","0.2","0.689655172413793","0.1818181818181818"
"All data","1.6E-4","50","0.55","0.7142857142857143","0.16666666666666666","0.6666666666666666","0.2","0.689655172413793","0.1818181818181818"
"All data","3.2E-4","1","0.75","0.75","NaN","1.0","0.0","0.8571428571428571","NaN"
"All data","3.2E-4","2","0.7","0.7647058823529411","0.3333333333333333","0.8666666666666667","0.2","0.8125","0.25"
"All data","3.2E-4","3","0.7","0.8","0.4","0.8","0.4","0.8000000000000002","0.4000000000000001"
"All data","3.2E-4","4","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","3.2E-4","5","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","3.2E-4","6","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","3.2E-4","7","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","3.2E-4","8","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","3.2E-4","9","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","3.2E-4","10","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","3.2E-4","11","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","3.2E-4","12","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","3.2E-4","13","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","3.2E-4","14","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","3.2E-4","15","0.6","0.8181818181818182","0.3333333333333333","0.6","0.6","0.6923076923076923","0.42857142857142855"
"All data","3.2E-4","16","0.6","0.8181818181818182","0.3333333333333333","0.6","0.6","0.6923076923076923","0.42857142857142855"
"All data","3.2E-4","17","0.6","0.8181818181818182","0.3333333333333333","0.6","0.6","0.6923076923076923","0.42857142857142855"
"All data","3.2E-4","18","0.6","0.8181818181818182","0.3333333333333333","0.6","0.6","0.6923076923076923","0.42857142857142855"
"All data","3.2E-4","19","0.6","0.8181818181818182","0.3333333333333333","0.6","0.6","0.6923076923076923","0.42857142857142855"
"All data","3.2E-4","20","0.6","0.8181818181818182","0.3333333333333333","0.6","0.6","0.6923076923076923","0.42857142857142855"
"All data","3.2E-4","21","0.6","0.8181818181818182","0.3333333333333333","0.6","0.6","0.6923076923076923","0.42857142857142855"
"All data","3.2E-4","22","0.6","0.8181818181818182","0.3333333333333333","0.6","0.6","0.6923076923076923","0.42857142857142855"
"All data","3.2E-4","23","0.6","0.8181818181818182","0.3333333333333333","0.6","0.6","0.6923076923076923","0.42857142857142855"
"All data","3.2E-4","24","0.6","0.8181818181818182","0.3333333333333333","0.6","0.6","0.6923076923076923","0.42857142857142855"
"All data","3.2E-4","25","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","3.2E-4","26","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","3.2E-4","27","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","3.2E-4","28","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","3.2E-4","29","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","3.2E-4","30","0.75","0.8571428571428571","0.5","0.8","0.6","0.8275862068965518","0.5454545454545454"
"All data","3.2E-4","31","0.75","0.8571428571428571","0.5","0.8","0.6","0.8275862068965518","0.5454545454545454"
"All data","3.2E-4","32","0.75","0.8571428571428571","0.5","0.8","0.6","0.8275862068965518","0.5454545454545454"
"All data","3.2E-4","33","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","3.2E-4","34","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
